Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId,lateInfoMsgCd
095610,KR7095610002,테스,KOSDAQ GLOBAL,우량기업부,152800,1,3200,2.14,151200,153800,149200,99029,14988678800,2958208000000,19360000,KSQ,ME005
298380,KR7298380007,에이비엘바이오,KOSDAQ GLOBAL,기술성장기업부,52400,2,-1500,-2.78,53300,53400,52200,161868,8543026550,2933743061200,55987463,KSQ,ME005
310210,KR7310210000,보로노이,KOSDAQ,기술성장기업부,151000,2,-3600,-2.33,153000,159800,147600,63226,9693677500,2798952308000,18536108,KSQ,ME005
010170,KR7010170009,대한광통신,KOSDAQ,중견기업부,17790,1,70,0.4,18230,18750,17500,7306604,131238567150,2766089891400,155485660,KSQ,ME005
080220,KR7080220007,제주반도체,KOSDAQ,우량기업부,78100,1,2900,3.86,78000,80100,77000,960408,75252587850,2689985257300,34442833,KSQ,ME005
257720,KR7257720003,실리콘투,KOSDAQ,우량기업부,40450,2,-600,-1.46,41200,42050,40300,426873,17496784975,2652559393400,65576252,KSQ,ME005
357780,KR7357780006,솔브레인,KOSDAQ GLOBAL,우량기업부,338000,2,-3000,-0.88,345500,347500,336000,7971,2706134500,2629155308000,7778566,KSQ,ME005
319400,KR7319400008,현대무벡스,KOSDAQ,우량기업부,21700,1,200,0.93,21950,21950,21500,458374,9937109625,2416860046300,111376039,KSQ,ME005
140410,KR7140410002,메지온,KOSDAQ,투자주의환기종목(소속부없음),78900,2,-400,-0.5,79500,82000,78400,64444,5176604650,2416050078600,30621674,KSQ,ME005
145020,KR7145020004,휴젤,KOSDAQ,우량기업부,189900,2,-16100,-7.82,205000,205500,188200,137427,26586605450,2376631352700,12515173,KSQ,ME005
226950,KR7226950004,올릭스,KOSDAQ GLOBAL,기술성장기업부,102800,2,-3300,-3.11,105700,106600,102300,88929,9186408550,2338755409200,22750539,KSQ,ME005
032820,KR7032820003,우리기술,KOSDAQ,벤처기업부,13400,3,0,0.0,13630,13740,13180,2902140,38995959230,2315313800800,172784612,KSQ,ME005
058610,KR7058610007,에스피지,KOSDAQ,우량기업부,100300,1,500,0.5,100700,100800,99100,99519,9940182700,2224389208000,22177360,KSQ,ME005
005290,KR7005290002,동진쎄미켐,KOSDAQ,우량기업부,43200,1,650,1.53,43400,43450,42900,139082,6007959725,2201909443200,50970126,KSQ,ME005
263750,KR7263750002,펄어비스,KOSDAQ,우량기업부,34250,2,-500,-1.44,34800,35650,34050,151615,5259106075,2152403917500,62843910,KSQ,ME005
214370,KR7214370009,케어젠,KOSDAQ,벤처기업부,39800,2,-500,-1.24,40550,40600,39500,20919,835507450,2137857000000,53715000,KSQ,ME005
043260,KR7043260009,성호전자,KOSDAQ,우량기업부,27300,1,450,1.68,27250,28700,26800,4330010,119450824600,2059835450400,75451848,KSQ,ME005
030530,KR7030530000,원익홀딩스,KOSDAQ,중견기업부,26650,2,-250,-0.93,27100,27500,26300,773058,20618034500,2058392193650,77237981,KSQ,ME005
178320,KR7178320008,서진시스템,KOSDAQ,중견기업부,32250,2,-250,-0.77,32900,33050,32200,415899,13533689025,2055082520250,63723489,KSQ,ME005
347850,KR7347850000,디앤디파마텍,KOSDAQ,기술성장기업부,44100,2,-500,-1.12,44800,45450,44000,255214,11343788175,2028431934900,45996189,KSQ,ME005
214150,KR7214150005,클래시스,KOSDAQ GLOBAL,우량기업부,30850,2,-100,-0.32,31250,31250,30800,32051,992271350,2012520080150,65235659,KSQ,ME005
098460,KR7098460009,고영,KOSDAQ,우량기업부,29200,1,700,2.46,29000,29550,28500,783963,22822621075,1991563019600,68204213,KSQ,ME005
083650,KR7083650002,비에이치아이,KOSDAQ,우량기업부,63000,1,1500,2.44,62500,64800,61500,274745,17351634000,1949495625000,30944375,KSQ,ME005
237690,KR7237690003,에스티팜,KOSDAQ GLOBAL,우량기업부,91600,1,600,0.66,92100,93000,91400,19104,1756603250,1912300040800,20876638,KSQ,ME005
041510,KR7041510009,에스엠,KOSDAQ GLOBAL,우량기업부,82700,2,-900,-1.08,84300,84700,81700,50655,4188405800,1893390863000,22894690,KSQ,ME005
131970,KR7131970006,두산테스나,KOSDAQ GLOBAL,우량기업부,95900,1,900,0.95,98500,100800,95300,253210,24737527450,1853482124200,19327238,KSQ,ME005
140860,KR7140860008,파크시스템스,KOSDAQ GLOBAL,우량기업부,256000,1,4000,1.59,255000,263000,248500,25554,6542585250,1792632064000,7002469,KSQ,ME005
089030,KR7089030001,테크윙,KOSDAQ,중견기업부,48150,1,150,0.31,48900,49500,48000,445910,21777434050,1784133006750,37053645,KSQ,ME005
060370,KR7060370004,LS마린솔루션,KOSDAQ,우량기업부,33500,1,900,2.76,33150,33550,32700,55088,1828617975,1750001609000,52238854,KSQ,ME005
068760,KR7068760008,셀트리온제약,KOSDAQ,우량기업부,39300,2,-200,-0.51,39550,39750,39250,11400,448971275,1745011647600,44402332,KSQ,ME005
036540,KR7036540003,SFA반도체,KOSDAQ,중견기업부,10580,1,30,0.28,10730,11160,10300,10771249,115554827020,1739990005740,164460303,KSQ,ME005
437730,KR7437730005,삼현,KOSDAQ,기술성장기업부,54400,2,-1300,-2.33,54900,55000,53100,273415,14776863850,1724891644800,31707567,KSQ,ME005
183300,KR7183300003,코미코,KOSDAQ,우량기업부,31450,2,-300,-0.94,32300,33350,31125,444582,14442175800,1615374998750,51363275,KSQ,ME005
007390,KR7007390008,네이처셀,KOSDAQ,중견기업부,24900,2,-100,-0.4,25050,25250,24850,47560,1188908750,1604432894400,64435056,KSQ,ME005
096530,KR7096530001,씨젠,KOSDAQ GLOBAL,우량기업부,33950,2,-150,-0.44,34000,34425,33850,97777,3334898850,1586632947900,46734402,KSQ,ME005
218410,KR7218410009,RFHIC,KOSDAQ,우량기업부,59500,2,-200,-0.34,60900,60900,58700,365696,21771189950,1581238799000,26575442,KSQ,ME005
089970,KR7089970008,브이엠,KOSDAQ,우량기업부,58200,1,3600,6.59,57900,58900,56500,374778,21558189950,1532217723000,26326765,KSQ,ME005
204270,KR7204270003,제이앤티씨,KOSDAQ,중견기업부,25900,1,700,2.78,25200,26750,24500,1377282,35256268875,1498275269400,57848466,KSQ,ME005
420770,KR7420770000,기가비스,KOSDAQ,우량기업부,114500,1,4600,4.19,115300,122200,114000,161070,19053196100,1451374291000,12675758,KSQ,ME005
323280,KR7323280008,태성,KOSDAQ,중견기업부,47400,1,1900,4.18,46900,48700,46850,282864,13547850050,1447500252000,30537980,KSQ,ME005
039200,KR7039200001,오스코텍,KOSDAQ,벤처기업부,36500,1,650,1.81,36200,37000,35950,38118,1396131550,1396423424000,38258176,KSQ,ME005
0009K0,KR70009K0001,에임드바이오,KOSDAQ,기술성장기업부,21300,2,-350,-1.62,21850,22150,21300,55797,1213943100,1384343679300,64992661,KSQ,ME005
078600,KR7078600004,대주전자재료,KOSDAQ,우량기업부,87600,2,-1300,-1.46,90100,90100,87600,58192,5135368400,1375682488800,15704138,KSQ,ME005
241710,KR7241710003,코스메카코리아,KOSDAQ GLOBAL,우량기업부,127600,2,-2300,-1.77,129000,133200,127300,25038,3228121950,1362768000000,10680000,KSQ,ME005
035900,KR7035900000,JYP Ent.,KOSDAQ GLOBAL,우량기업부,38050,2,-150,-0.39,38250,38350,37800,76347,2902347625,1352011320600,35532492,KSQ,ME005
082920,KR7082920000,비츠로셀,KOSDAQ GLOBAL,우량기업부,29300,3,0,0.0,29650,30200,28850,130766,3873146175,1322586676100,45139477,KSQ,ME005
950160,KR8840120008,코오롱티슈진,KOSDAQ,외국기업(소속부없음),15430,1,190,1.25,15390,15940,15310,289648,4501748000,1311089568800,84970160,KSQ,ME005
290650,KR7290650001,엘앤씨바이오,KOSDAQ,우량기업부,47000,1,1200,2.62,46300,48600,46100,85956,4102332850,1267576088000,26969704,KSQ,ME005
127120,KR7127120004,제이에스링크,KOSDAQ,벤처기업부,33100,2,-1250,-3.64,34700,34700,32600,80589,2690857625,1231044939000,37191690,KSQ,ME005
232140,KR7232140004,와이씨,KOSDAQ,우량기업부,14810,1,560,3.93,14310,15550,13920,6294905,93439276565,1215091633500,82045350,KSQ,ME005
003380,KR7003380003,하림지주,KOSDAQ GLOBAL,우량기업부,10790,2,-60,-0.55,10870,10970,10780,163753,1775381740,1208540650590,112005621,KSQ,ME005
347700,KR7347700007,스피어,KOSDAQ,기술성장기업부,23000,2,-300,-1.29,23550,23550,22700,504957,11654351675,1185681326000,51551362,KSQ,ME005
166090,KR7166090001,하나머티리얼즈,KOSDAQ,우량기업부,57600,1,200,0.35,58200,58300,57000,45740,2634839750,1139194022400,19777674,KSQ,ME005
195940,KR7195940002,HK이노엔,KOSDAQ GLOBAL,우량기업부,38650,3,0,0.0,38950,39400,38650,47307,1842156425,1094950287150,28329891,KSQ,ME005
950260,KR8840280000,인제니아테라퓨틱스(Reg.S),KOSDAQ,기술성장기업부,21600,1,100,0.47,21200,22900,20850,2013978,43824094300,1068003511200,49444607,KSQ,ME005
356860,KR7356860007,티엘비,KOSDAQ,우량기업부,44850,1,6750,17.72,41200,46500,41050,1783655,79336393425,1063001511000,23701260,KSQ,ME005
252990,KR7252990007,샘씨엔에스,KOSDAQ,우량기업부,17530,2,-560,-3.1,18300,18300,17470,343759,6100078980,1055619594170,60217889,KSQ,ME005
056190,KR7056190002,SFA,KOSDAQ GLOBAL,우량기업부,28250,2,-250,-0.88,29100,29150,28150,55300,1579204725,1014422470000,35908760,KSQ,ME005
458870,KR7458870003,씨어스,KOSDAQ,기술성장기업부,25650,1,850,3.43,26000,26900,25600,124618,3274952675,983558535300,38345362,KSQ,ME005
293490,KR7293490009,카카오게임즈,KOSDAQ GLOBAL,중견기업부,8910,3,0,0.0,8990,8990,8790,107107,950988665,951100311150,106745265,KSQ,ME005
100790,KR7100790005,미래에셋벤처투자,KOSDAQ,우량기업부,17590,1,790,4.7,16980,17950,16910,399106,6981563855,934390967020,53120578,KSQ,ME005
101490,KR7101490001,에스앤에스텍,KOSDAQ GLOBAL,우량기업부,43650,3,0,0.0,44500,44750,43300,132286,5824533350,931267468350,21334879,KSQ,ME005
417200,KR7417200003,LS머트리얼즈,KOSDAQ,중견기업부,13680,2,-70,-0.51,13950,14270,13600,750392,10390001070,925488375120,67652659,KSQ,ME005
119850,KR7119850006,지엔씨에너지,KOSDAQ,우량기업부,56100,1,3800,7.27,54000,58000,53500,575540,32399841250,922783794900,16448909,KSQ,ME005
086450,KR7086450004,동국제약,KOSDAQ GLOBAL,우량기업부,20300,2,-800,-3.79,21000,21100,20000,235067,4797192425,918177526000,45230420,KSQ,ME005
083450,KR7083450007,GST,KOSDAQ,우량기업부,49250,1,950,1.97,49100,49600,48300,70485,3449823125,907677500000,18430000,KSQ,ME005
160190,KR7160190005,하이젠알앤엠,KOSDAQ,중견기업부,28550,2,-1300,-4.36,29850,30650,28250,184642,5345737350,881852400000,30888000,KSQ,ME005
327260,KR7327260006,RF머트리얼즈,KOSDAQ,벤처기업부,48600,2,-550,-1.12,49500,50100,46800,572150,27612665925,874257575400,17988839,KSQ,ME005
014620,KR7014620009,성광벤드,KOSDAQ GLOBAL,우량기업부,32400,2,-350,-1.07,32750,33300,31350,103926,3335167000,860458593600,26557364,KSQ,ME005
065350,KR7065350001,신성델타테크,KOSDAQ,우량기업부,31250,1,650,2.12,31050,31400,30700,38610,1200741700,858873375000,27483948,KSQ,ME005
035760,KR7035760008,CJ ENM,KOSDAQ GLOBAL,중견기업부,38950,1,350,0.91,38850,39500,38500,39367,1532592500,854140548300,21929154,KSQ,ME005
099320,KR7099320004,쎄트렉아이,KOSDAQ,우량기업부,77900,1,2900,3.87,76500,78900,76400,24003,1867517450,853104556200,10951278,KSQ,ME005
031330,KR7031330004,에스에이엠티,KOSDAQ,우량기업부,8430,1,140,1.69,8400,8530,8340,269241,2272448100,842958414810,99995067,KSQ,ME005
388210,KR7388210007,씨엠티엑스,KOSDAQ,벤처기업부,86400,1,4400,5.37,85200,87800,83700,65185,5628445100,834143443200,9654438,KSQ,ME005
115180,KR7115180002,큐리언트,KOSDAQ,벤처기업부,22050,2,-150,-0.68,22200,22500,21700,46184,1016530250,827628029550,37534151,KSQ,ME005
036830,KR7036830008,솔브레인홀딩스,KOSDAQ GLOBAL,우량기업부,40350,1,250,0.62,40600,41000,39950,28640,1154051575,827335633350,20503981,KSQ,ME005
445680,KR7445680002,큐리옥스바이오시스템즈,KOSDAQ,기술성장기업부,47850,2,-400,-0.83,48600,48600,47200,13863,660243625,824201847150,17224699,KSQ,ME005
388720,KR7388720005,유일로보틱스,KOSDAQ,벤처기업부,69800,1,400,0.58,69500,70800,68900,8221,571536750,822337881000,11781345,KSQ,ME005
425420,KR7425420007,티에프이,KOSDAQ,우량기업부,66400,1,8200,14.09,62100,67700,59700,429659,27920888450,819852818400,12347181,KSQ,ME005
032500,KR7032500001,케이엠더블유,KOSDAQ,중견기업부,19250,1,100,0.52,19210,19570,18900,139383,2676393585,812190244250,42191701,KSQ,ME005
122870,KR7122870009,와이지엔터테인먼트,KOSDAQ GLOBAL,우량기업부,42900,2,-800,-1.83,43600,43750,42600,60534,2608091000,801846002100,18691049,KSQ,ME005
090360,KR7090360009,로보스타,KOSDAQ,중견기업부,80900,1,3500,4.52,79300,81000,78500,66851,5334387800,788775000000,9750000,KSQ,ME005
090710,KR7090710005,휴림로봇,KOSDAQ,중견기업부,6580,1,70,1.08,6580,6700,6520,753485,4975979275,786698410820,119559029,KSQ,ME005
053800,KR7053800009,안랩,KOSDAQ,우량기업부,70000,1,900,1.3,68900,70600,68400,47769,3330632550,778855420000,11126506,KSQ,ME005
033100,KR7033100009,제룡전기,KOSDAQ GLOBAL,우량기업부,48350,1,1300,2.76,48000,48900,47450,58939,2854356275,776617475150,16062409,KSQ,ME005
044490,KR7044490001,태웅,KOSDAQ,우량기업부,38500,1,600,1.58,38150,39600,37100,159537,6132319025,770284168500,20007381,KSQ,ME005
032190,KR7032190001,다우데이타,KOSDAQ,우량기업부,20100,1,150,0.75,20100,20300,19990,18450,370367900,769830000000,38300000,KSQ,ME005
161580,KR7161580006,필옵틱스,KOSDAQ,중견기업부,32600,1,400,1.24,33150,33150,32300,95297,3109791675,764217252200,23442247,KSQ,ME005
074600,KR7074600008,원익QnC,KOSDAQ,우량기업부,28800,1,50,0.17,29100,29300,28650,94430,2728956725,757094400000,26288000,KSQ,ME005
189300,KR7189300007,인텔리안테크,KOSDAQ,우량기업부,70100,1,1900,2.79,69500,71100,68600,30655,2143605050,752698539700,10737497,KSQ,ME005
295310,KR7295310007,에이치브이엠,KOSDAQ,기술성장기업부,60100,1,500,0.84,59500,60300,57100,103659,6099301550,745513935800,12404558,KSQ,ME005
041830,KR7041830001,인바디,KOSDAQ,우량기업부,55000,2,-2300,-4.01,56800,57200,54700,68375,3776042500,741448510000,13480882,KSQ,ME005
038500,KR7038500005,삼표시멘트,KOSDAQ GLOBAL,우량기업부,6810,1,120,1.79,6760,7090,6760,174066,1198626035,734910043860,107916306,KSQ,ME005
476830,KR7476830005,알지노믹스,KOSDAQ,기술성장기업부,26150,2,-400,-1.51,26850,26850,26000,70427,1849445600,733649651400,28055436,KSQ,ME005
085660,KR7085660009,차바이오텍,KOSDAQ,중견기업부,7890,2,-150,-1.87,8090,8140,7890,87599,702698990,733555754940,92972846,KSQ,ME005
059090,KR7059090001,미코,KOSDAQ,벤처기업부,21950,1,1970,9.86,20250,22650,19900,980593,21278014190,733498277100,33416778,KSQ,ME005
041960,KR7041960006,코미팜,KOSDAQ,벤처기업부,9820,1,100,1.03,9730,9890,9710,50704,496302270,732750733820,74618201,KSQ,ME005
213420,KR7213420003,덕산네오룩스,KOSDAQ,우량기업부,29500,1,50,0.17,30000,30050,29450,27630,818117125,732519780500,24831179,KSQ,ME005
064290,KR7064290000,인텍플러스,KOSDAQ,중견기업부,56350,1,5550,10.93,55400,58100,53200,540012,30255584000,730159520300,12957578,KSQ,ME005
491000,KR7491000006,리브스메드,KOSDAQ,기술성장기업부,28900,2,-800,-2.69,29700,30100,28800,84934,2493230875,729877331900,25255271,KSQ,ME005
328130,KR7328130000,루닛,KOSDAQ,기술성장기업부,9800,2,-650,-6.22,10040,10040,9660,486655,4785901650,729690164000,74458180,KSQ,ME005
466100,KR7466100005,클로봇,KOSDAQ,기술성장기업부,23500,1,100,0.43,23600,23700,23400,79094,1860679525,727412866500,30953739,KSQ,ME005
225570,KR7225570001,넥슨게임즈,KOSDAQ,중견기업부,10910,1,110,1.02,10800,10960,10660,52467,569593345,718534498340,65860174,KSQ,ME005
171090,KR7171090004,선익시스템,KOSDAQ,우량기업부,70700,1,800,1.14,70500,71400,69900,13835,978007550,716023158200,10127626,KSQ,ME005
023160,KR7023160005,태광,KOSDAQ GLOBAL,우량기업부,27600,1,300,1.1,27350,28200,26650,117334,3192629925,713935879200,25867242,KSQ,ME005
251970,KR7251970000,펌텍코리아,KOSDAQ GLOBAL,우량기업부,57500,2,-2200,-3.69,59200,60500,57200,31751,1850444700,713000000000,12400000,KSQ,ME005
122640,KR7122640006,예스티,KOSDAQ,벤처기업부,32500,3,0,0.0,32700,33000,31800,174711,5675586325,703668062500,21651325,KSQ,ME005
281740,KR7281740001,레이크머티리얼즈,KOSDAQ,우량기업부,10690,1,20,0.19,10780,10920,10600,133281,1424005410,702659558120,65730548,KSQ,ME005
124500,KR7124500000,아이티센글로벌,KOSDAQ,우량기업부,29850,2,-400,-1.32,30800,31100,29850,94024,2859723925,692655130950,23204527,KSQ,ME005
006730,KR7006730006,서부T&D,KOSDAQ GLOBAL,우량기업부,10760,2,-230,-2.09,11010,11090,10740,156595,1704598955,691619691480,64276923,KSQ,ME005
137400,KR7137400008,피엔티,KOSDAQ GLOBAL,우량기업부,28950,2,-250,-0.86,29750,30600,28900,75532,2225027100,685846575600,23690728,KSQ,ME005
093320,KR7093320000,케이아이엔엑스,KOSDAQ,우량기업부,139300,1,1700,1.24,137800,139900,137000,5798,803491000,679784000000,4880000,KSQ,ME005
476060,KR7476060009,온코닉테라퓨틱스,KOSDAQ,기술성장기업부,14970,2,-80,-0.53,15070,15140,14900,66826,1000527710,679755364800,45407840,KSQ,ME005
048410,KR7048410005,현대바이오,KOSDAQ,중견기업부,6940,2,-150,-2.12,7080,7250,6910,515576,3637692925,669748669680,96505572,KSQ,ME005
053610,KR7053610002,프로텍,KOSDAQ,우량기업부,73200,1,4800,7.02,73800,76900,73000,66723,4995837000,658800000000,9000000,KSQ,ME005
033640,KR7033640004,네패스,KOSDAQ,중견기업부,28450,1,900,3.27,28250,28700,27650,168084,4758407000,656034296900,23059202,KSQ,ME005
036810,KR7036810000,에프에스티,KOSDAQ,중견기업부,30150,2,-50,-0.17,30400,30500,29550,63538,1909864500,652741138350,21649789,KSQ,ME005
033790,KR7033790007,피노,KOSDAQ,중견기업부,7610,2,-140,-1.81,7890,7890,7540,476731,3650677495,634079560070,83321887,KSQ,ME005
121600,KR7121600001,나노신소재,KOSDAQ,우량기업부,51500,2,-500,-0.96,52500,52600,50900,22126,1140292900,631502836500,12262191,KSQ,ME005
102710,KR7102710001,이엔에프테크놀로지,KOSDAQ,우량기업부,43600,1,600,1.4,44100,44450,43550,31499,1384134425,622949649600,14287836,KSQ,ME005
046890,KR7046890000,서울반도체,KOSDAQ GLOBAL,중견기업부,10660,1,510,5.02,11530,11530,10620,1166620,12858250895,621535564000,58305400,KSQ,ME005
253450,KR7253450001,스튜디오드래곤,KOSDAQ GLOBAL,우량기업부,20500,2,-300,-1.44,21000,21150,20450,15809,326563450,616199209000,30058498,KSQ,ME005
126340,KR7126340009,비나텍,KOSDAQ,벤처기업부,85600,1,2100,2.51,87000,87400,84500,69203,5939948600,614643438400,7180414,KSQ,ME005
222080,KR7222080004,SFA넥셀,KOSDAQ GLOBAL,우량기업부,7740,1,40,0.52,7770,7860,7720,184017,1429091575,602018314560,77780144,KSQ,ME005
253590,KR7253590004,네오셈,KOSDAQ,우량기업부,13370,1,350,2.69,13510,13510,13020,868222,11520059130,586530722680,43869164,KSQ,ME005
050890,KR7050890003,쏠리드,KOSDAQ,우량기업부,9590,1,300,3.23,9410,9750,9370,925075,8861089080,582655161060,60756534,KSQ,ME005
358570,KR7358570000,지아이이노베이션,KOSDAQ,기술성장기업부,9000,2,-390,-4.15,9270,9650,8970,184662,1712345685,580644054000,64516006,KSQ,ME005
094170,KR7094170008,동운아나텍,KOSDAQ,우량기업부,27700,2,-50,-0.18,28300,28450,27600,24563,685307450,579205227200,20909936,KSQ,ME005
077360,KR7077360006,덕산하이메탈,KOSDAQ,벤처기업부,12680,1,330,2.67,12600,12900,12330,618150,7846547035,576141185360,45437002,KSQ,ME005
045100,KR7045100005,한양이엔지,KOSDAQ,우량기업부,31950,1,100,0.31,32200,32200,31800,21191,677392975,559125000000,17500000,KSQ,ME005
052400,KR7052400009,코나아이,KOSDAQ GLOBAL,우량기업부,38150,1,200,0.53,38450,38600,38000,18843,721347050,555589551650,14563291,KSQ,ME005
079940,KR7079940003,가비아,KOSDAQ,우량기업부,41200,2,-350,-0.84,41450,41750,41000,6985,288489300,552932180800,13420684,KSQ,ME005
399720,KR7399720002,가온칩스,KOSDAQ,벤처기업부,46350,1,2450,5.58,47800,47950,46250,189068,8884037025,549657419400,11858844,KSQ,ME005
475830,KR7475830006,오름테라퓨틱,KOSDAQ,기술성장기업부,25250,2,-2050,-7.51,27100,27100,25050,823897,21458655350,549261129000,21752916,KSQ,ME005
490470,KR7490470002,세미파이브,KOSDAQ,기술성장기업부,16070,1,480,3.08,16000,16400,15910,249182,4016121590,546788820800,34025440,KSQ,ME005
144960,KR7144960002,뉴파워프라즈마,KOSDAQ,우량기업부,12360,1,360,3.0,12020,12440,11920,683024,8296126370,540040832640,43692624,KSQ,ME005
060250,KR7060250008,NHN KCP,KOSDAQ,우량기업부,13280,1,50,0.38,13470,13740,13240,128368,1735120345,533332914080,40160611,KSQ,ME005
025980,KR7025980004,아난티,KOSDAQ,우량기업부,5450,1,240,4.61,5230,5630,5230,1957868,10675347620,530290395500,97300990,KSQ,ME005
052020,KR7052020005,에스티큐브,KOSDAQ,투자주의환기종목(소속부없음),7790,1,80,1.04,7780,7910,7600,67643,522791180,529589836890,67983291,KSQ,ME005
456160,KR7456160001,지투지바이오,KOSDAQ,기술성장기업부,31800,2,-300,-0.93,32150,32400,31550,56894,1811015875,528815746800,16629426,KSQ,ME005
